merchant_relation_key,abstract_sku,concrete_sku,price_type,store,currency,price_net,price_gross
mr-004,M21691,,DEFAULT,AU,AUD,417,496
mr-004,,421341,DEFAULT,AU,AUD,417,496
mr-004,,421342,DEFAULT,AU,AUD,417,496
mr-004,M21692,,DEFAULT,AU,AUD,417,496
mr-004,,421343,DEFAULT,AU,AUD,417,496
mr-004,,421344,DEFAULT,AU,AUD,417,496
mr-004,M21693,,DEFAULT,AU,AUD,417,496
mr-004,,421345,DEFAULT,AU,AUD,417,496
mr-004,,421346,DEFAULT,AU,AUD,417,496
mr-004,M21694,,DEFAULT,AU,AUD,522,622
mr-004,,421347,DEFAULT,AU,AUD,522,622
mr-004,M21703,,DEFAULT,AU,AUD,330,393
mr-004,,421378,DEFAULT,AU,AUD,330,393
mr-004,M21708,,DEFAULT,AU,AUD,363,433
mr-004,,421418,DEFAULT,AU,AUD,363,433
mr-004,M21704,,DEFAULT,AU,AUD,244,290
mr-004,,421425,DEFAULT,AU,AUD,244,290
mr-004,M21711,,DEFAULT,AU,AUD,298,354
mr-004,,421426,DEFAULT,AU,AUD,298,354
mr-004,M21713,,DEFAULT,AU,AUD,689,819
mr-004,,421428,DEFAULT,AU,AUD,689,819
mr-004,M21714,,DEFAULT,AU,AUD,675,803
mr-004,,421432,DEFAULT,AU,AUD,675,803
mr-004,M21715,,DEFAULT,AU,AUD,390,464
mr-004,,421433,DEFAULT,AU,AUD,390,464
mr-004,M21716,,DEFAULT,AU,AUD,437,519
mr-004,,421435,DEFAULT,AU,AUD,437,519
mr-004,M21717,,DEFAULT,AU,AUD,165,196
mr-004,,421436,DEFAULT,AU,AUD,165,196
mr-004,M21740,,DEFAULT,AU,AUD,264,314
mr-004,,421475,DEFAULT,AU,AUD,264,314
mr-004,M21741,,DEFAULT,AU,AUD,264,314
mr-004,,421476,DEFAULT,AU,AUD,264,314
mr-004,M21742,,DEFAULT,AU,AUD,264,314
mr-004,,421477,DEFAULT,AU,AUD,264,314
mr-004,M21743,,DEFAULT,AU,AUD,264,314
mr-004,,421478,DEFAULT,AU,AUD,264,314
mr-004,M21744,,DEFAULT,AU,AUD,298,354
mr-004,,421479,DEFAULT,AU,AUD,298,354
mr-004,M21745,,DEFAULT,AU,AUD,794,946
mr-004,,421481,DEFAULT,AU,AUD,794,946
mr-004,M21759,,DEFAULT,AU,AUD,1987,2365
mr-004,M21759,,ORIGINAL,AU,AUD,2208,2627
mr-004,,421511,DEFAULT,AU,AUD,1987,2365
mr-004,,421511,ORIGINAL,AU,AUD,2208,2627
mr-004,M21766,,DEFAULT,AU,AUD,182,217
mr-004,,421519,DEFAULT,AU,AUD,182,217
mr-004,,421519_1,DEFAULT,AU,AUD,912,1084
mr-004,,421519_2,DEFAULT,AU,AUD,1824,2168
mr-004,,421519_3,DEFAULT,AU,AUD,2736,3252
mr-004,M21771,,DEFAULT,AU,AUD,176,209
mr-004,,421530,DEFAULT,AU,AUD,176,209
mr-004,M21772,,DEFAULT,AU,AUD,2449,2914
mr-004,,421531,DEFAULT,AU,AUD,2449,2914
mr-004,M21773,,DEFAULT,AU,AUD,2802,3334
mr-004,,421533,DEFAULT,AU,AUD,2802,3334
mr-004,M21774,,DEFAULT,AU,AUD,1128,1342
mr-004,,421534,DEFAULT,AU,AUD,1128,1342
mr-004,M21777,,DEFAULT,AU,AUD,966,1150
mr-004,,421538,DEFAULT,AU,AUD,966,1150
mr-004,M21778,,DEFAULT,AU,AUD,966,1150
mr-004,,421539,DEFAULT,AU,AUD,966,1150
mr-004,M21779,,DEFAULT,AU,AUD,2075,2469
mr-004,,421540,DEFAULT,AU,AUD,2075,2469
mr-004,M21903,,DEFAULT,AU,AUD,726,864
mr-004,,421768,DEFAULT,AU,AUD,726,864
mr-004,M22230,,DEFAULT,AU,AUD,705,839
mr-004,,422524,DEFAULT,AU,AUD,705,839
mr-004,M22232,,DEFAULT,AU,AUD,521,620
mr-004,,422528,DEFAULT,AU,AUD,521,620
mr-004,M22269,,DEFAULT,AU,AUD,599,713
mr-004,,422573,DEFAULT,AU,AUD,599,713
mr-004,M22397,,DEFAULT,AU,AUD,253,301
mr-004,,422721,DEFAULT,AU,AUD,253,301
mr-004,M22398,,DEFAULT,AU,AUD,32,38
mr-004,,422722,DEFAULT,AU,AUD,32,38
mr-004,M22410,,DEFAULT,AU,AUD,494,587
mr-004,,422741,DEFAULT,AU,AUD,494,587
mr-004,M22411,,DEFAULT,AU,AUD,494,587
mr-004,,422743,DEFAULT,AU,AUD,494,587
mr-004,M22412,,DEFAULT,AU,AUD,846,1007
mr-004,,422745,DEFAULT,AU,AUD,846,1007
mr-004,M22432,,DEFAULT,AU,AUD,387,461
mr-004,,422780,DEFAULT,AU,AUD,387,461
mr-004,M22484,,DEFAULT,AU,AUD,60,72
mr-004,,422855,DEFAULT,AU,AUD,60,72
mr-004,M22613,,DEFAULT,AU,AUD,140,166
mr-004,,423105,DEFAULT,AU,AUD,140,166
mr-004,M22660,,DEFAULT,AU,AUD,70,82
mr-004,M22660,,ORIGINAL,AU,AUD,77,91
mr-004,,423172,DEFAULT,AU,AUD,70,82
mr-004,,423172,ORIGINAL,AU,AUD,77,91
mr-004,M22661,,DEFAULT,AU,AUD,70,82
mr-004,,423173,DEFAULT,AU,AUD,70,82
mr-004,M22662,,DEFAULT,AU,AUD,70,82
mr-004,,423174,DEFAULT,AU,AUD,70,82
mr-004,M22663,,DEFAULT,AU,AUD,70,82
mr-004,M22663,,ORIGINAL,AU,AUD,77,91
mr-004,,423175,DEFAULT,AU,AUD,70,82
mr-004,,423175,ORIGINAL,AU,AUD,77,91
mr-004,M22664,,DEFAULT,AU,AUD,66,79
mr-004,,423178,DEFAULT,AU,AUD,66,79
mr-004,M22682,,DEFAULT,AU,AUD,3689,4390
mr-004,,423237,DEFAULT,AU,AUD,3689,4390
mr-004,M22293,,DEFAULT,AU,AUD,121,144
mr-004,,423383,DEFAULT,AU,AUD,121,144
mr-004,M22796,,DEFAULT,AU,AUD,74,88
mr-004,M22796,,ORIGINAL,AU,AUD,82,98
mr-004,,423452,DEFAULT,AU,AUD,74,88
mr-004,,423452,ORIGINAL,AU,AUD,82,98
mr-004,M22797,,DEFAULT,AU,AUD,70,83
mr-004,,423456,DEFAULT,AU,AUD,70,83
mr-004,M23067,,DEFAULT,AU,AUD,2704,3218
mr-004,,423909,DEFAULT,AU,AUD,2704,3218
mr-004,M23340,,DEFAULT,AU,AUD,591,704
mr-004,,424265,DEFAULT,AU,AUD,591,704
mr-004,M23343,,DEFAULT,AU,AUD,872,1038
mr-004,,424270,DEFAULT,AU,AUD,872,1038
mr-004,M23345,,DEFAULT,AU,AUD,394,469
mr-004,,424273,DEFAULT,AU,AUD,394,469
mr-004,M23432,,DEFAULT,AU,AUD,44,53
mr-004,,424372,DEFAULT,AU,AUD,44,53
mr-004,M23436,,DEFAULT,AU,AUD,97,115
mr-004,,424384,DEFAULT,AU,AUD,97,115
mr-004,M23438,,DEFAULT,AU,AUD,112,134
mr-004,,424390,DEFAULT,AU,AUD,112,134
mr-004,M23440,,DEFAULT,AU,AUD,112,134
mr-004,,424397,DEFAULT,AU,AUD,112,134
mr-004,M23441,,DEFAULT,AU,AUD,112,134
mr-004,,424400,DEFAULT,AU,AUD,112,134
mr-004,M23444,,DEFAULT,AU,AUD,143,170
mr-004,,424409,DEFAULT,AU,AUD,143,170
mr-004,M23450,,DEFAULT,AU,AUD,106,126
mr-004,,424430,DEFAULT,AU,AUD,106,126
mr-004,M23451,,DEFAULT,AU,AUD,106,126
mr-004,,424431,DEFAULT,AU,AUD,106,126
mr-004,M23454,,DEFAULT,AU,AUD,120,143
mr-004,,424442,DEFAULT,AU,AUD,120,143
mr-004,M23455,,DEFAULT,AU,AUD,120,143
mr-004,,424447,DEFAULT,AU,AUD,120,143
mr-004,M23456,,DEFAULT,AU,AUD,218,261
mr-004,,424449,DEFAULT,AU,AUD,218,261
mr-004,M23457,,DEFAULT,AU,AUD,196,234
mr-004,,424453,DEFAULT,AU,AUD,196,234
mr-004,M23459,,DEFAULT,AU,AUD,554,659
mr-004,,424463,DEFAULT,AU,AUD,554,659
mr-004,M23460,,DEFAULT,AU,AUD,265,315
mr-004,,424464,DEFAULT,AU,AUD,265,315
mr-004,M23461,,DEFAULT,AU,AUD,143,170
mr-004,,424466,DEFAULT,AU,AUD,143,170
mr-004,M23462,,DEFAULT,AU,AUD,123,146
mr-004,,424472,DEFAULT,AU,AUD,123,146
mr-004,M23463,,DEFAULT,AU,AUD,123,146
mr-004,,424475,DEFAULT,AU,AUD,123,146
mr-004,M23467,,DEFAULT,AU,AUD,218,261
mr-004,,424493,DEFAULT,AU,AUD,218,261
mr-004,M23468,,DEFAULT,AU,AUD,226,270
mr-004,,424496,DEFAULT,AU,AUD,226,270
mr-004,M23469,,DEFAULT,AU,AUD,295,352
mr-004,,424503,DEFAULT,AU,AUD,295,352
mr-004,M23470,,DEFAULT,AU,AUD,242,288
mr-004,,424506,DEFAULT,AU,AUD,242,288
mr-004,M23471,,DEFAULT,AU,AUD,189,225
mr-004,,424510,DEFAULT,AU,AUD,189,225
mr-004,M23472,,DEFAULT,AU,AUD,318,378
mr-004,,424513,DEFAULT,AU,AUD,318,378
mr-004,M23473,,DEFAULT,AU,AUD,158,189
mr-004,,424516,DEFAULT,AU,AUD,158,189
mr-004,M23475,,DEFAULT,AU,AUD,302,360
mr-004,,424527,DEFAULT,AU,AUD,302,360
mr-004,M23476,,DEFAULT,AU,AUD,302,360
mr-004,,424528,DEFAULT,AU,AUD,302,360
mr-004,M23477,,DEFAULT,AU,AUD,302,360
mr-004,,424529,DEFAULT,AU,AUD,302,360
mr-004,M23478,,DEFAULT,AU,AUD,302,360
mr-004,,424530,DEFAULT,AU,AUD,302,360
mr-004,M23479,,DEFAULT,AU,AUD,478,569
mr-004,,424531,DEFAULT,AU,AUD,478,569
mr-004,M23482,,DEFAULT,AU,AUD,150,179
mr-004,,424542,DEFAULT,AU,AUD,150,179
mr-004,M23484,,DEFAULT,AU,AUD,189,225
mr-004,,424546,DEFAULT,AU,AUD,189,225
mr-004,M23486,,DEFAULT,AU,AUD,218,261
mr-004,,424549,DEFAULT,AU,AUD,218,261
mr-004,M23487,,DEFAULT,AU,AUD,218,261
mr-004,,424550,DEFAULT,AU,AUD,218,261
mr-004,M23488,,DEFAULT,AU,AUD,226,270
mr-004,,424551,DEFAULT,AU,AUD,226,270
mr-004,M23510,,DEFAULT,AU,AUD,546,650
mr-004,,424599,DEFAULT,AU,AUD,546,650
mr-004,M23512,,DEFAULT,AU,AUD,67,80
mr-004,,424605,DEFAULT,AU,AUD,67,80
mr-004,M23513,,DEFAULT,AU,AUD,72,86
mr-004,,424606,DEFAULT,AU,AUD,72,86
mr-004,M23720,,DEFAULT,AU,AUD,1032,1228
mr-004,,425073,DEFAULT,AU,AUD,1032,1228
mr-004,M23721,,DEFAULT,AU,AUD,1427,1698
mr-004,,425074,DEFAULT,AU,AUD,1427,1698
mr-004,M23722,,DEFAULT,AU,AUD,3664,4361
mr-004,,425075,DEFAULT,AU,AUD,3664,4361
mr-004,M23724,,DEFAULT,AU,AUD,645,767
mr-004,,425078,DEFAULT,AU,AUD,645,767
mr-004,M23723,,DEFAULT,AU,AUD,470,559
mr-004,,425079,DEFAULT,AU,AUD,470,559
mr-004,M23725,,DEFAULT,AU,AUD,1199,1427
mr-004,,425082,DEFAULT,AU,AUD,1199,1427
mr-004,M23726,,DEFAULT,AU,AUD,1307,1555
mr-004,,425083,DEFAULT,AU,AUD,1307,1555
mr-004,M23727,,DEFAULT,AU,AUD,1799,2142
mr-004,,425084,DEFAULT,AU,AUD,1799,2142
mr-004,M26415,,DEFAULT,AU,AUD,2323,2765
mr-004,,425086,DEFAULT,AU,AUD,2323,2765
mr-004,M23729,,DEFAULT,AU,AUD,1731,2060
mr-004,,425087,DEFAULT,AU,AUD,1731,2060
mr-004,M23730,,DEFAULT,AU,AUD,318,378
mr-004,,425088,DEFAULT,AU,AUD,318,378
mr-004,M23731,,DEFAULT,AU,AUD,363,432
mr-004,,425090,DEFAULT,AU,AUD,363,432
mr-004,M23732,,DEFAULT,AU,AUD,546,650
mr-004,,425093,DEFAULT,AU,AUD,546,650
mr-004,M26416,,DEFAULT,AU,AUD,2893,3443
mr-004,,425096,DEFAULT,AU,AUD,2893,3443
mr-004,M26417,,DEFAULT,AU,AUD,1101,1310
mr-004,,425097,DEFAULT,AU,AUD,1101,1310
mr-004,M26418,,DEFAULT,AU,AUD,1343,1598
mr-004,,425098,DEFAULT,AU,AUD,1343,1598
mr-004,M26419,,DEFAULT,AU,AUD,1807,2150
mr-004,,425099,DEFAULT,AU,AUD,1807,2150
mr-004,M26420,,DEFAULT,AU,AUD,1883,2241
mr-004,,425100,DEFAULT,AU,AUD,1883,2241
mr-004,M23751,,DEFAULT,AU,AUD,2218,2639
mr-004,,425123,DEFAULT,AU,AUD,2218,2639
mr-004,M23766,,DEFAULT,AU,AUD,758,903
mr-004,,425140,DEFAULT,AU,AUD,758,903
mr-004,M23770,,DEFAULT,AU,AUD,1366,1626
mr-004,,425149,DEFAULT,AU,AUD,1366,1626
mr-004,M23764,,DEFAULT,AU,AUD,1442,1717
mr-004,,425150,DEFAULT,AU,AUD,1442,1717
mr-004,M23771,,DEFAULT,AU,AUD,2050,2440
mr-004,,425152,DEFAULT,AU,AUD,2050,2440
mr-004,M23777,,DEFAULT,AU,AUD,922,1098
mr-004,,425159,DEFAULT,AU,AUD,922,1098
mr-004,M24143,,DEFAULT,AU,AUD,432,514
mr-004,,425751,DEFAULT,AU,AUD,432,514
mr-004,M24416,,DEFAULT,AU,AUD,4937,5875
mr-004,,426376,DEFAULT,AU,AUD,4937,5875
mr-004,M24417,,DEFAULT,AU,AUD,9041,10758
mr-004,,426377,DEFAULT,AU,AUD,9041,10758
mr-004,M24418,,DEFAULT,AU,AUD,12839,15279
mr-004,M24418,,ORIGINAL,AU,AUD,14266,16977
mr-004,,426378,DEFAULT,AU,AUD,12839,15279
mr-004,,426378,ORIGINAL,AU,AUD,14266,16977
mr-004,M24563,,DEFAULT,AU,AUD,1234,1469
mr-004,,426531,DEFAULT,AU,AUD,1234,1469
mr-004,M24605,,DEFAULT,AU,AUD,2821,3357
mr-004,M24605,,ORIGINAL,AU,AUD,3134,3730
mr-004,,426581,DEFAULT,AU,AUD,2821,3357
mr-004,,426581,ORIGINAL,AU,AUD,3134,3730
mr-004,M24606,,DEFAULT,AU,AUD,550,655
mr-004,,426582,DEFAULT,AU,AUD,550,655
mr-004,M24609,,DEFAULT,AU,AUD,5579,6639
mr-004,,426587,DEFAULT,AU,AUD,5579,6639
mr-004,M24610,,DEFAULT,AU,AUD,1970,2344
mr-004,,426588,DEFAULT,AU,AUD,1970,2344
mr-004,M24612,,DEFAULT,AU,AUD,1086,1292
mr-004,,426590,DEFAULT,AU,AUD,1086,1292
mr-004,M24613,,DEFAULT,AU,AUD,622,740
mr-004,,426591,DEFAULT,AU,AUD,622,740
mr-004,M24632,,DEFAULT,AU,AUD,7964,9477
mr-004,,426615,DEFAULT,AU,AUD,7964,9477
mr-004,M24637,,DEFAULT,AU,AUD,803,956
mr-004,,426620,DEFAULT,AU,AUD,803,956
mr-004,M25598,,DEFAULT,AU,AUD,890,1059
mr-004,,427913,DEFAULT,AU,AUD,890,1059
mr-004,M25599,,DEFAULT,AU,AUD,1645,1958
mr-004,,427914,DEFAULT,AU,AUD,1645,1958
mr-004,M25600,,DEFAULT,AU,AUD,1190,1416
mr-004,,427915,DEFAULT,AU,AUD,1190,1416
mr-004,M1002203,,DEFAULT,AU,AUD,12931,15388
mr-004,,463981,DEFAULT,AU,AUD,12931,15388
mr-004,M1014629,,DEFAULT,AU,AUD,27298,32484
mr-004,,463994,DEFAULT,AU,AUD,27298,32484
mr-004,M1024601,,DEFAULT,AU,AUD,31322,37273
mr-004,,464000,DEFAULT,AU,AUD,31322,37273
mr-004,M1015356,,DEFAULT,AU,AUD,31322,37273
mr-004,,464001,DEFAULT,AU,AUD,31322,37273
mr-004,M1015355,,DEFAULT,AU,AUD,31322,37273
mr-004,,464002,DEFAULT,AU,AUD,31322,37273
mr-004,M1014645,,DEFAULT,AU,AUD,56283,66977
mr-004,,464003,DEFAULT,AU,AUD,56283,66977
mr-004,M1014646,,DEFAULT,AU,AUD,148551,176776
mr-004,,464004,DEFAULT,AU,AUD,148551,176776
mr-004,M1014653,,DEFAULT,AU,AUD,47506,56533
mr-004,,464005,DEFAULT,AU,AUD,47506,56533
mr-004,M1014656,,DEFAULT,AU,AUD,38960,46400
mr-004,,464007,DEFAULT,AU,AUD,38960,46400
mr-004,M1014642,,DEFAULT,AU,AUD,39374,46855
mr-004,,464012,DEFAULT,AU,AUD,39374,46855
mr-004,M1014643,,DEFAULT,AU,AUD,44205,52604
mr-004,,464013,DEFAULT,AU,AUD,44205,52604
mr-004,M1014644,,DEFAULT,AU,AUD,50646,60270
mr-004,,464014,DEFAULT,AU,AUD,50646,60270
mr-004,M88181,,DEFAULT,AU,AUD,173118,206010
mr-004,,490001,DEFAULT,AU,AUD,173118,206010
mr-004,M88182,,DEFAULT,AU,AUD,197274,234756
mr-004,,490002,DEFAULT,AU,AUD,197274,234756
mr-004,M857,,DEFAULT,AU,AUD,20333,24196
mr-004,,500344,DEFAULT,AU,AUD,20333,24196
mr-004,M75730,,DEFAULT,AU,AUD,16278,19370
mr-004,,500380,DEFAULT,AU,AUD,16278,19370
mr-004,M852,,DEFAULT,AU,AUD,27346,32542
mr-004,,500487,DEFAULT,AU,AUD,27346,32542
mr-004,M58335,,DEFAULT,AU,AUD,27174,32337
mr-004,,500942,DEFAULT,AU,AUD,27174,32337
mr-004,M58336,,DEFAULT,AU,AUD,44943,53482
mr-004,,500946,DEFAULT,AU,AUD,44943,53482
mr-004,M58315,,DEFAULT,AU,AUD,23270,27691
mr-004,,501000,DEFAULT,AU,AUD,23270,27691
mr-004,M62306,,DEFAULT,AU,AUD,6151,7321
mr-004,,501022,DEFAULT,AU,AUD,6151,7321
mr-004,M62301,,DEFAULT,AU,AUD,4194,4992
mr-004,,501039,DEFAULT,AU,AUD,4194,4992
mr-004,M62305,,DEFAULT,AU,AUD,5281,6284
mr-004,,501040,DEFAULT,AU,AUD,5281,6284
mr-004,M68854,,DEFAULT,AU,AUD,49681,59120
mr-004,,501517,DEFAULT,AU,AUD,49681,59120
mr-004,M68726,,DEFAULT,AU,AUD,17311,20601
mr-004,,502173,DEFAULT,AU,AUD,17311,20601
mr-004,M68727,,DEFAULT,AU,AUD,18438,21942
mr-004,,502178,DEFAULT,AU,AUD,18438,21942
mr-004,M1896,,DEFAULT,AU,AUD,45398,54025
mr-004,,506670,DEFAULT,AU,AUD,45398,54025
mr-004,M858,,DEFAULT,AU,AUD,33974,40429
mr-004,,506719,DEFAULT,AU,AUD,33974,40429
mr-004,M859,,DEFAULT,AU,AUD,37741,44912
mr-004,,507871,DEFAULT,AU,AUD,37741,44912
mr-004,M75686,,DEFAULT,AU,AUD,37548,44682
mr-004,,507920,DEFAULT,AU,AUD,37548,44682
mr-004,M856,,DEFAULT,AU,AUD,19466,23164
mr-004,,508165,DEFAULT,AU,AUD,19466,23164
mr-004,M43347,,DEFAULT,AU,AUD,14550,17314
mr-004,,508321,DEFAULT,AU,AUD,14550,17314
mr-004,M75727,,DEFAULT,AU,AUD,46302,55100
mr-004,,508328,DEFAULT,AU,AUD,46302,55100
mr-004,M75700,,DEFAULT,AU,AUD,22260,26489
mr-004,,508330,DEFAULT,AU,AUD,22260,26489
mr-004,M75685,,DEFAULT,AU,AUD,38142,45389
mr-004,,508378,DEFAULT,AU,AUD,38142,45389
mr-004,M55895,,DEFAULT,AU,AUD,32127,38231
mr-004,,509070,DEFAULT,AU,AUD,32127,38231
mr-004,M1014874,,DEFAULT,AU,AUD,15218,18110
mr-004,,512067,DEFAULT,AU,AUD,15218,18110
mr-004,M1014866,,DEFAULT,AU,AUD,16023,19067
mr-004,,512081,DEFAULT,AU,AUD,16023,19067
mr-004,M1014871,,DEFAULT,AU,AUD,16023,19067
mr-004,,512086,DEFAULT,AU,AUD,16023,19067
mr-004,M1014870,,DEFAULT,AU,AUD,16023,19067
mr-004,,512094,DEFAULT,AU,AUD,16023,19067
mr-004,M1013168,,DEFAULT,AU,AUD,5870,6985
mr-004,,517598,DEFAULT,AU,AUD,5870,6985
mr-004,M1013287,,DEFAULT,AU,AUD,9855,11728
mr-004,,517630,DEFAULT,AU,AUD,9855,11728
mr-004,M1013541,,DEFAULT,AU,AUD,12246,14574
mr-004,,519762,DEFAULT,AU,AUD,12246,14574
mr-004,M1016129,,DEFAULT,AU,AUD,25363,30182
mr-004,,520561,DEFAULT,AU,AUD,25363,30182
mr-004,M55936,,DEFAULT,AU,AUD,17858,21251
mr-004,,544183,DEFAULT,AU,AUD,17858,21251
mr-004,M1028702,,DEFAULT,AU,AUD,56283,66977
mr-004,,573330,DEFAULT,AU,AUD,56283,66977
mr-004,M58227,,DEFAULT,AU,AUD,7854,9346
mr-004,,573872,DEFAULT,AU,AUD,7854,9346
mr-004,M58228,,DEFAULT,AU,AUD,10165,12096
mr-004,,573874,DEFAULT,AU,AUD,10165,12096
mr-004,M58230,,DEFAULT,AU,AUD,16281,19374
mr-004,,573878,DEFAULT,AU,AUD,16281,19374
mr-004,M58312,,DEFAULT,AU,AUD,15431,18363
mr-004,,573880,DEFAULT,AU,AUD,15431,18363
mr-004,M58313,,DEFAULT,AU,AUD,16143,19210
mr-004,,573882,DEFAULT,AU,AUD,16143,19210
mr-004,M58314,,DEFAULT,AU,AUD,16383,19496
mr-004,,573884,DEFAULT,AU,AUD,16383,19496
mr-004,M54107,,DEFAULT,AU,AUD,23976,28532
mr-004,,573887,DEFAULT,AU,AUD,23976,28532
mr-004,M54110,,DEFAULT,AU,AUD,45328,53941
mr-004,,573888,DEFAULT,AU,AUD,45328,53941
mr-004,M54111,,DEFAULT,AU,AUD,43954,52305
mr-004,,573889,DEFAULT,AU,AUD,43954,52305
mr-004,M54113,,DEFAULT,AU,AUD,80439,95722
mr-004,,573890,DEFAULT,AU,AUD,80439,95722
mr-004,M55937,,DEFAULT,AU,AUD,32127,38231
mr-004,,573906,DEFAULT,AU,AUD,32127,38231
mr-004,M1018211,,DEFAULT,AU,AUD,28987,34494
mr-004,,573939,DEFAULT,AU,AUD,28987,34494
mr-004,M635,,DEFAULT,AU,AUD,84143,100130
mr-004,,574598,DEFAULT,AU,AUD,84143,100130
mr-004,M1014496,,DEFAULT,AU,AUD,96221,114503
mr-004,,574599,DEFAULT,AU,AUD,96221,114503
mr-004,M636,,DEFAULT,AU,AUD,122793,146123
mr-004,,574601,DEFAULT,AU,AUD,122793,146123
mr-004,M74966,,DEFAULT,AU,AUD,122793,146123
mr-004,,574602,DEFAULT,AU,AUD,122793,146123
mr-004,M1014502,,DEFAULT,AU,AUD,126818,150914
mr-004,,574603,DEFAULT,AU,AUD,126818,150914
mr-004,M1028095,,DEFAULT,AU,AUD,6674,7943
mr-004,,574969,DEFAULT,AU,AUD,6674,7943
mr-004,M49320,,DEFAULT,AU,AUD,58698,69851
mr-004,,574971,DEFAULT,AU,AUD,58698,69851
mr-004,M78380,,DEFAULT,AU,AUD,60897,72468
mr-004,,574972,DEFAULT,AU,AUD,60897,72468
mr-004,M90850,,DEFAULT,AU,AUD,80439,95722
mr-004,,574973,DEFAULT,AU,AUD,80439,95722
mr-004,M1017945,,DEFAULT,AU,AUD,28906,34398
mr-004,,574987,DEFAULT,AU,AUD,28906,34398
mr-004,M1017905,,DEFAULT,AU,AUD,58449,69554
mr-004,M1017905,,ORIGINAL,AU,AUD,64942,77282
mr-004,,574995,DEFAULT,AU,AUD,58449,69554
mr-004,,574995,ORIGINAL,AU,AUD,64942,77282
mr-004,M72939,,DEFAULT,AU,AUD,42984,51151
mr-004,,575056,DEFAULT,AU,AUD,42984,51151
mr-004,M72940,,DEFAULT,AU,AUD,46610,55466
mr-004,,575057,DEFAULT,AU,AUD,46610,55466
mr-004,M72942,,DEFAULT,AU,AUD,51596,61399
mr-004,,575058,DEFAULT,AU,AUD,51596,61399
mr-004,M72943,,DEFAULT,AU,AUD,53031,63107
mr-004,,575059,DEFAULT,AU,AUD,53031,63107
mr-004,M72944,,DEFAULT,AU,AUD,55902,66524
mr-004,,575060,DEFAULT,AU,AUD,55902,66524
mr-004,M72945,,DEFAULT,AU,AUD,58773,69940
mr-004,,575061,DEFAULT,AU,AUD,58773,69940
mr-004,M1017902,,DEFAULT,AU,AUD,52956,63018
mr-004,,575065,DEFAULT,AU,AUD,52956,63018
mr-004,M1022632,,DEFAULT,AU,AUD,28745,34206
mr-004,,575186,DEFAULT,AU,AUD,28745,34206
mr-004,M1022643,,DEFAULT,AU,AUD,28745,34206
mr-004,,575191,DEFAULT,AU,AUD,28745,34206
mr-004,M1022640,,DEFAULT,AU,AUD,24438,29082
mr-004,,575193,DEFAULT,AU,AUD,24438,29082
mr-004,M1028061,,DEFAULT,AU,AUD,17790,21171
mr-004,,575257,DEFAULT,AU,AUD,17790,21171
mr-004,M1028062,,DEFAULT,AU,AUD,19339,23014
mr-004,,575260,DEFAULT,AU,AUD,19339,23014
mr-004,M1030133,,DEFAULT,AU,AUD,11709,13934
mr-004,,575284,DEFAULT,AU,AUD,11709,13934
mr-004,M29930,,DEFAULT,AU,AUD,747886,889983
mr-004,,621613,DEFAULT,AU,AUD,747886,889983
mr-004,M29929,,DEFAULT,AU,AUD,672342,800086
mr-004,,621614,DEFAULT,AU,AUD,672342,800086
mr-004,M29931,,DEFAULT,AU,AUD,619461,737158
mr-004,,621618,DEFAULT,AU,AUD,619461,737158
mr-004,M1028483,,DEFAULT,AU,AUD,17814,21199
mr-004,,632992,DEFAULT,AU,AUD,17814,21199
mr-004,M21705,,DEFAULT,AU,AUD,1291,1536
mr-004,,655941,DEFAULT,AU,AUD,1291,1536
mr-004,M83,,DEFAULT,AU,AUD,7826,9313
mr-004,,657712,DEFAULT,AU,AUD,7826,9313
mr-004,M84,,DEFAULT,AU,AUD,7826,9313
mr-004,,657713,DEFAULT,AU,AUD,7826,9313
mr-004,M85,,DEFAULT,AU,AUD,7826,9313
mr-004,,657714,DEFAULT,AU,AUD,7826,9313
mr-004,M86,,DEFAULT,AU,AUD,7826,9313
mr-004,,657715,DEFAULT,AU,AUD,7826,9313
mr-004,M87,,DEFAULT,AU,AUD,7826,9313
mr-004,,657716,DEFAULT,AU,AUD,7826,9313
mr-004,M111,,DEFAULT,AU,AUD,12842,15282
mr-004,,673327,DEFAULT,AU,AUD,12842,15282
mr-004,M12656,,DEFAULT,AU,AUD,16152,19221
mr-004,,107255,DEFAULT,AU,AUD,16152,19221
